@relation 'mini-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9,11-13'

@attribute average_login_time numeric
@attribute average_time_per_learning_session numeric
@attribute abandoned_learning_sessions numeric
@attribute preferred_difficulty_level {Low,Medium,High}
@attribute target numeric

@data
19.602117,26.317844,2,Medium,0
14.931544,237.383203,2,Low,1
8.777011,129.547782,3,Medium,0
16.015231,6.330735,5,High,1
13.502389,122.233941,2,Medium,0
13.564401,2.959702,3,Low,1
13.551913,127.762401,5,Low,1
14.85191,36.422859,4,Low,1
21.076619,103.721384,5,High,0
13.429109,52.608786,4,Medium,1
17.591859,20.887866,1,Medium,0
14.315668,21.699069,3,High,0
16.90093,34.95152,2,Low,0
13.53298,8.434882,2,Low,1
9.414547,14.12885,0,Medium,0
18.553011,0.146917,3,Low,1
21.747895,117.855586,7,Low,0
14.222448,44.997467,1,Low,1
16.467081,84.094751,4,Low,1
12.446853,256.263251,1,Low,1
20.076739,31.564292,1,Low,0
16.988189,3.523285,4,Low,0
12.73007,34.81649,3,Low,0
18.85945,84.029251,4,Low,1
10.359074,76.391342,2,High,0
14.73642,9.107161,7,High,0
15.347697,1.230289,2,Low,0
16.229558,89.040871,4,Low,1
15.954253,293.731018,2,Low,1
13.867325,1.951019,2,Low,1
12.549814,6.151514,2,Low,1
17.096435,296.672587,1,Low,1
12.121518,75.573306,2,Medium,1
10.464517,6.291832,2,Medium,1
13.443727,1.301956,1,Low,0
20.503266,36.116453,3,Medium,1
10.987764,0.640472,1,Medium,1
10.962476,55.470505,4,High,1
15.070382,30.293096,5,Low,0
12.536282,50.314763,2,Low,1
18.38801,35.943837,5,Low,0
17.603622,57.884627,6,Low,1
17.147845,2.603017,4,High,0
15.661402,57.728398,2,Low,0
15.051766,76.503964,5,High,1
17.329969,21.283382,4,Medium,0
9.974283,59.836356,1,Low,1
14.269224,87.768928,3,Low,0
17.561082,61.644256,1,Low,1
15.992487,8.992039,5,High,0
15.601945,100.14159,4,Low,0
16.800412,93.451567,1,Low,1
15.477806,47.915367,4,Low,1
16.316312,320.360794,1,Low,1
10.317587,30.074513,1,Medium,1
11.84633,0.011515,1,Medium,0
14.004103,23.757495,2,Low,0
10.708561,50.163542,5,High,1
17.27149,70.937106,0,Low,0
15.951381,51.097787,0,Medium,1
16.014545,93.926164,0,Low,0
10.170279,21.605881,1,Low,1
15.563274,97.468542,5,Low,0
11.781558,13.96961,2,Low,1
17.753132,33.401126,3,Low,1
9.029621,29.603159,3,Medium,1
13.258128,1.071094,4,Medium,0
11.879143,75.682479,2,Low,1
12.484977,6.973467,0,Low,1
17.423509,10.817063,1,Low,1
13.238652,1.761679,1,Medium,1
15.801627,10.966737,2,Medium,1
17.68034,0.271373,0,Low,1
16.279298,110.189034,2,Low,1
21.475415,56.629863,6,High,1
11.025141,18.59895,5,High,1
13.519329,18.586946,2,Medium,1
19.578494,29.313222,5,Medium,1
18.914417,20.447346,4,Medium,1
11.308262,38.514632,1,Medium,1
16.170997,8.226452,2,Low,0
12.438369,95.344816,0,Low,1
12.879494,35.678551,2,Low,1
15.844746,47.560843,3,High,1
13.185649,60.94559,3,High,1
19.9326,29.222882,1,Medium,0
13.615104,32.509189,5,Low,0
16.51531,3.425097,6,Medium,1
16.295386,27.779458,3,Low,1
15.937837,15.63529,2,Low,0
21.70286,5.6992,3,Low,1
13.555446,18.586672,3,Low,1
19.145907,36.842219,2,Low,0
16.927166,58.483707,5,Low,1
21.734723,110.043482,2,Low,0
12.290726,27.407741,4,High,1
16.772396,15.676407,3,Medium,0
12.736886,17.399177,3,High,1
14.876652,56.840821,3,Low,0
14.922118,73.651989,3,Low,1
14.282924,30.650969,4,Low,0
10.865882,21.642819,2,Medium,1
13.979463,26.384361,3,High,1
13.99095,72.255847,3,Low,1
14.788615,118.900831,2,High,0
11.320532,53.689881,3,Low,1
16.386831,13.260705,2,Medium,1
14.679369,32.803802,4,Low,0
18.805935,32.505522,6,High,0
15.140007,15.863378,1,Medium,1
14.316873,7.022836,4,High,1
15.811281,22.965583,8,Low,1
17.863101,44.759206,2,Medium,0
15.620135,6.478917,1,Low,0
17.673775,3.39334,3,Medium,0
17.557768,4.033647,2,Low,1
7.236844,93.130977,2,Low,1
14.468038,28.261053,1,Medium,1
17.066103,64.005456,3,Low,1
10.371961,11.364107,2,Medium,0
17.982822,85.459707,1,Low,1
13.746051,7.648263,2,Low,0
18.315761,139.853745,0,Low,0
18.239905,65.515406,1,Low,1
17.050084,12.191248,8,Low,1
19.261531,9.990921,3,Low,0
14.217933,24.119922,1,Low,1
17.530746,18.56493,5,Low,1
19.569434,0.037657,3,High,1
18.372381,4.432931,1,Low,1
19.666838,1.953669,6,Low,1
16.963608,4.279303,0,Medium,1
12.678631,86.647604,2,Medium,1
17.233025,140.102777,3,Low,1
16.214229,73.804594,4,Low,1
15.152414,63.141641,2,Low,0
13.896109,20.890578,0,Medium,1
15.989324,68.000633,1,Medium,1
15.176959,36.341532,4,High,1
13.464647,3.930647,3,Low,0
19.921651,20.871953,2,Medium,1
19.217658,130.738668,8,Low,1
16.692484,100.130452,5,Low,0
8.616414,36.246797,2,High,1
13.602541,66.567005,1,Low,0
18.145253,18.079088,4,Low,1
13.260269,52.611963,3,Low,1
19.564936,9.614207,3,Low,1
21.508756,18.561642,2,Low,1
12.151106,32.722958,4,Low,0
14.645873,95.596651,6,Low,0
11.489049,2.703058,4,Medium,1
15.246938,152.158515,4,High,1
16.437152,3.354477,2,High,0
15.796417,9.538375,3,Medium,0
15.561483,8.228327,1,High,1
19.178732,27.034227,5,Medium,0
14.040781,8.981783,2,Low,1
19.154584,6.199876,2,High,1
12.649798,5.161089,4,Low,0
11.405637,39.78067,5,Low,1
11.352375,166.548319,2,Medium,1
10.399287,7.696057,2,Low,0
17.168117,34.564105,2,Low,1
16.71086,9.215433,1,High,1
17.385767,28.11933,1,Low,0
16.594144,31.133794,5,Low,0
12.708502,20.39783,3,Medium,1
17.552409,0.10703,9,Low,1
17.530973,11.843372,6,High,1
11.263604,5.136783,3,Low,0
15.54718,18.53862,2,High,1
13.348372,25.145067,2,Medium,0
16.782273,248.954514,4,Low,1
13.035135,43.399775,4,Medium,0
13.644373,27.847883,3,High,0
16.464202,68.037325,3,Low,0
19.796144,6.243889,2,Medium,0
17.229881,57.423163,7,Low,1
17.228402,28.186588,2,Medium,0
12.657147,1.369218,4,Low,1
13.440772,51.753008,2,Low,0
13.02742,0.676999,3,Low,1
7.773013,132.382558,2,Medium,1
17.345083,33.098029,6,High,1
13.232958,3.64328,4,High,0
12.72666,19.570503,3,Medium,1
13.010349,99.466736,2,Medium,1
18.704787,83.169599,2,Medium,0
10.671339,241.847997,4,High,1
13.779447,31.707061,2,Low,0
18.525174,39.705116,6,Low,1
11.422258,18.092642,2,Low,0
17.409152,34.245252,2,Medium,1
13.771829,3.817315,3,Low,1
10.623383,123.047482,7,Medium,1
16.294058,9.241433,4,Low,1
15.158447,43.488504,4,Medium,1
17.327564,46.020229,1,Low,0
15.609901,39.19421,3,Low,1
14.674066,51.317017,2,High,1
19.484773,1.176193,2,Medium,1
18.95503,39.764358,2,Medium,1
10.855235,74.989415,3,Low,1
12.824774,14.75343,1,Medium,1
18.725217,27.805465,2,Medium,1
15.40252,25.655265,5,Low,0
13.854164,4.215101,3,Low,0
8.8031,9.480384,3,Low,1
15.798296,61.051975,5,Low,1
11.342363,103.87956,4,Low,0
13.299537,6.968266,8,Medium,1
10.340458,36.781804,7,Medium,1
13.665428,0.246459,2,High,1
12.225467,4.163572,2,High,0
17.830746,85.541018,2,Low,1
19.139576,50.017136,3,Low,1
15.814352,200.660118,2,Medium,1
8.58498,61.871751,6,Low,0
12.654122,62.264059,2,Low,1
15.619877,41.931717,4,Low,0
13.244751,10.895441,2,Low,1
14.825871,44.856131,5,High,0
18.731517,0.967446,3,High,1
20.218575,70.241074,1,Low,1
15.702823,1.708548,5,Low,0
14.340096,119.191219,3,Low,1
18.350109,19.75277,7,Low,1
15.194971,76.075884,2,Low,0
16.937001,79.807012,2,Medium,1
15.69594,102.609234,1,Medium,1
10.409408,36.403527,5,Low,0
15.023353,228.188526,4,Low,1
13.230447,93.880321,3,Low,1
17.084905,86.610181,7,Low,0
23.144982,6.41714,2,Medium,1
15.5784,106.358902,4,Medium,1
14.253833,60.037247,5,Low,0
19.182931,69.787663,4,Medium,1
17.103822,10.893781,4,Medium,1
18.750663,26.545281,5,Medium,1
13.939201,8.065485,3,High,1
16.118225,78.994035,2,High,1
14.4269,135.395953,2,High,1
10.109631,50.635409,5,Medium,0
13.803384,2.31846,2,Medium,0
15.637224,28.087165,6,High,0
18.871906,6.918047,6,Low,0
12.656341,13.286226,4,Low,0
13.547903,78.235095,0,Medium,1
15.280543,7.965459,2,Low,1
15.528392,31.448354,3,High,1
15.675503,39.777005,3,Low,1
22.787285,32.800176,3,Low,0
18.000545,144.540583,2,Low,0
13.914933,3.917829,6,Medium,0
11.340434,67.465592,2,Low,0
14.755742,41.184586,7,Medium,1
23.005817,57.252953,2,Low,0
14.230063,27.99113,1,Medium,1
13.233765,130.693637,3,Low,0
15.876137,122.563559,1,Medium,1
12.879491,1.773153,0,Medium,0
17.585447,1.912044,4,Low,1
17.987207,25.581457,3,Low,1
11.98849,213.949367,3,High,1
11.122109,8.07939,2,Low,0
17.746187,9.558337,2,High,1
14.073878,125.661291,5,Low,1
17.288897,169.152888,1,Low,0
16.490147,8.250899,2,Medium,0
13.999214,139.966471,2,Low,1
16.734465,4.768338,2,High,0
15.325801,29.810211,3,High,1
16.167909,17.291734,3,Low,0
18.335474,58.280831,3,Low,1
12.146943,58.231498,3,Low,1
16.246036,49.516249,2,Medium,1
13.172389,1.720791,6,Medium,1
11.598686,127.608962,0,Medium,1
9.207544,51.172487,3,Medium,1
14.949914,60.805867,2,High,0
16.423032,11.241481,3,Low,1
12.990951,6.242895,4,Low,0
9.754407,40.969035,2,Medium,1
14.088114,16.172985,4,Low,1
15.368541,90.178139,2,Low,1
18.115881,5.931442,5,Medium,1
11.559911,108.714461,1,Medium,1
14.688318,18.695972,2,High,0
8.833921,84.435548,2,High,1
14.28016,95.220408,2,Low,0
11.039651,36.172458,2,Medium,0
8.944723,94.988306,4,Medium,1
14.981309,12.815102,1,High,1
16.09119,27.754919,3,Medium,1
13.197831,107.943907,3,Low,0
13.611616,17.283594,1,Low,1
12.308189,33.108885,1,Medium,1
11.039291,85.776027,1,High,1
15.775112,100.517024,2,High,1
6.40904,116.994405,4,Low,0
16.855616,10.853713,4,Medium,1
13.579747,50.208624,3,Medium,1
14.14577,29.417737,2,Low,1
12.509674,35.44942,2,Low,0
11.667691,44.84772,2,Low,1
9.902117,84.230797,3,Low,1
19.29807,6.7345,5,Low,1
10.184589,44.546803,1,Low,0
15.180748,11.389123,4,High,0
10.199199,274.511803,4,Medium,1
17.006465,22.080071,4,Low,0
11.037962,66.449303,4,Low,1
20.511798,60.47875,2,Medium,1
13.0909,14.729419,0,High,1
10.955929,99.762985,2,Low,1
15.485733,1.438505,1,Medium,1
14.385705,5.118329,3,Low,1
9.402184,47.380655,4,Medium,1
14.06741,14.182603,2,High,0
19.550912,108.205783,1,Low,0
11.865334,50.142779,1,Medium,1
10.636175,19.922714,4,Low,0
13.671292,3.445902,4,Medium,0
17.39155,5.759519,1,Low,0
9.195646,75.090052,3,Medium,1
8.075657,37.657294,5,High,1
15.098473,29.631238,1,High,1
13.98133,32.268465,3,Medium,1
18.411249,20.430839,3,Low,1
14.651603,28.348035,3,Medium,0
19.72876,139.463407,3,Low,0
14.090149,56.676485,1,Low,1
16.452821,7.113928,8,High,1
15.401174,118.210605,1,Low,1
11.854059,108.187734,2,Low,0
17.453407,48.40601,1,Low,1
8.287425,49.884804,2,Medium,0
4.578543,36.024885,5,Low,1
17.088797,81.356371,4,Medium,1
19.657364,106.616324,5,Medium,1
17.611039,4.373657,1,High,1
20.09701,13.091965,4,Low,1
12.776608,174.56272,2,High,0
15.123698,3.294118,1,Low,1
12.648464,73.012934,2,Medium,1
20.06619,16.708149,2,Low,0
17.960542,86.265027,1,High,1
11.056258,59.868832,2,High,0
14.38518,32.629424,2,High,0
15.233951,67.944106,2,Low,1
16.116776,28.345806,7,High,0
13.886324,1.508431,3,Low,1
16.628987,33.334269,7,Low,0
12.525282,84.295713,1,Medium,1
9.798556,74.516395,3,Medium,1
16.602792,15.378539,6,Low,1
15.071528,75.492815,1,Medium,1
15.78358,172.692476,2,High,1
16.306062,26.090492,1,Low,1
17.653083,33.726641,3,Medium,1
14.403271,30.991816,2,Low,1
12.818511,26.258115,4,Low,0
14.308367,88.795076,3,Low,0
9.001815,24.843983,5,High,1
12.541642,12.592481,2,Low,0
12.84438,27.43734,2,Low,0
16.426829,16.524041,3,Medium,1
11.204504,61.491741,1,Low,1
15.975891,190.192279,2,Low,1
11.124519,33.740269,6,Low,1
11.190249,10.159078,3,Medium,1
16.990767,87.948156,0,Low,0
13.693032,29.419694,4,High,0
11.770619,2.237489,6,Medium,0
12.571795,83.449569,4,Low,0
11.579216,22.450222,1,Low,1
9.263925,9.665556,4,Medium,1
14.239638,25.763939,1,High,1
14.63743,17.33009,5,Low,1
16.193133,12.22362,5,Low,0
16.821361,79.711636,5,Low,1
13.826653,68.883703,0,Medium,1
13.925523,9.384946,2,Low,1
15.289716,63.903157,3,Low,1
14.534482,96.021067,4,Medium,0
11.039858,28.806455,3,Low,1
13.561048,53.685252,3,Medium,0
9.275196,26.396908,5,Low,0
9.538838,39.998964,3,Low,0
14.332799,115.312988,2,Low,1
12.057509,35.655511,4,Low,0
11.308739,55.757452,4,High,0
17.69713,34.715062,2,Medium,0
17.355457,93.031292,1,Low,0
16.305726,15.217058,5,Low,1
17.680967,84.118902,3,Medium,0
14.128704,2.859408,5,High,0
18.566295,5.087185,7,Medium,1
7.691504,56.616852,3,Medium,1
18.907386,85.577834,4,Medium,0
15.931683,71.533149,3,Low,1
15.960454,3.069703,0,High,1
16.100968,22.482704,4,Low,0
14.558949,34.588293,1,Low,0
16.951576,13.691705,4,Low,0
13.519655,154.352369,4,Medium,0
17.740484,60.907045,4,Low,1
16.615473,7.112856,0,Low,1
10.527837,9.011065,1,Low,1
12.467311,5.454073,5,Medium,1
20.08558,9.339463,2,Low,0
15.438367,69.204651,0,Medium,0
15.720216,95.002782,2,High,1
9.965475,175.143513,1,Low,1
21.360113,105.6566,4,Medium,1
16.153103,3.674473,7,Low,1
15.59199,14.571339,2,Low,1
10.712194,19.383534,6,Medium,0
13.678534,20.138934,6,Low,0
12.941001,43.796968,1,Low,1
15.297721,24.825699,3,Medium,1
17.792007,17.883666,4,High,0
15.467672,68.799369,1,Low,0
12.28734,58.083851,3,High,0
16.503435,54.378943,4,Medium,1
10.705272,16.915691,2,High,1
19.132424,4.768977,2,Medium,1
16.388504,258.552541,1,Low,1
19.835746,147.539291,4,Medium,1
17.159714,28.705912,4,Low,0
15.75203,57.511277,2,Low,0
17.903184,67.296108,2,Low,0
14.180545,42.656222,3,Low,0
10.487576,60.708596,4,Medium,0
21.08305,79.689307,2,Low,1
12.596214,60.533112,3,Medium,1
14.472106,47.37738,3,Low,1
13.451065,48.617734,3,Low,1
12.243603,10.219117,5,Low,1
21.645385,29.749441,4,High,0
15.943921,94.366918,5,Low,0
17.340939,138.184018,3,High,0
23.36503,41.927907,3,Low,1
14.931648,49.932986,1,Low,0
10.979277,24.382911,6,Low,0
12.579559,5.385552,3,Low,1
13.417656,34.47824,8,Low,1
14.785432,7.649331,3,Medium,1
13.990541,96.812269,4,Low,1
17.333216,87.005403,3,Low,1
13.294137,17.57471,2,Low,1
14.47764,75.616884,4,Medium,1
11.63376,9.591993,5,High,1
17.567506,1.928446,3,High,0
10.588782,95.573782,1,Low,1
16.400414,230.208177,1,High,1
18.463673,229.160376,2,Low,1
14.384134,5.691401,2,Medium,1
8.71968,41.606824,4,High,1
13.463052,43.113307,2,Low,1
12.600708,122.604029,4,Low,0
13.389448,84.806576,5,Low,0
11.452129,3.686061,0,Low,0
13.149504,63.288504,3,Low,1
14.400154,89.625483,2,Low,1
17.621123,57.788687,2,Medium,1
15.060885,15.975053,4,Medium,0
17.417635,5.399936,2,Medium,0
14.684825,318.722703,5,Low,1
18.609698,131.784431,4,Low,1
14.259681,197.862004,4,Low,1
12.24879,70.528856,1,Low,1
16.235582,108.056381,2,High,1
12.835196,44.310617,5,Medium,1
13.628274,41.785461,4,Medium,0
21.046914,26.442731,1,Low,0
15.143057,117.300858,6,Low,1
19.074801,43.676604,3,Low,1
20.634896,12.250878,4,High,1
6.86295,3.853754,3,Low,1
14.102553,49.706875,2,Medium,1
12.843262,175.564108,1,Low,1
14.78887,20.006592,4,Low,1
11.017743,95.709988,3,Low,0
16.348315,48.80841,3,Medium,1
16.699955,24.441158,2,Medium,1
9.331513,75.947443,7,Low,1
18.595734,109.916095,4,Medium,0
15.934321,130.712318,3,Low,0
15.224924,52.273309,3,Medium,0
9.457623,12.209084,3,Low,1
19.008989,69.271491,3,High,1
19.888097,5.61001,3,High,0
15.808574,9.149942,2,Medium,0
15.317563,10.461317,3,Medium,1
18.863755,89.108963,4,Medium,1
17.864101,97.204792,4,High,0
20.738459,2.741103,3,Medium,1
16.688233,25.736226,1,Low,1
14.546353,56.179389,4,Low,1
14.920193,45.169844,3,Medium,0
14.039504,55.528303,2,High,1
14.78672,84.120867,7,Low,0
15.571354,6.080378,3,Medium,1
13.633417,52.112673,2,High,1
15.719378,0.445776,3,Medium,1
20.143715,39.217834,2,Medium,0
18.297903,79.087843,2,High,0
18.823883,33.442397,3,Medium,1
11.79618,41.537118,6,Low,1
13.808711,59.705895,2,Low,0
19.216991,33.549046,5,Low,1
13.28603,63.203655,3,High,1
18.261486,23.564042,2,High,0
11.193853,31.86388,4,Medium,0
11.543009,7.629192,3,Medium,1
14.898871,58.398144,2,Medium,0
12.6797,45.05903,5,Low,0
13.116245,98.460248,3,High,1
19.138966,92.264722,2,Medium,1
11.645584,59.242579,6,Low,0
13.776328,3.629769,4,Medium,1
12.272696,11.921149,2,Medium,0
11.777396,9.315162,2,High,1
18.711309,7.626346,4,Low,0
14.747552,61.200417,2,Low,0
12.54526,67.152995,2,Low,1
16.417677,94.203773,3,High,1
18.258049,116.834747,4,Low,1
17.09748,86.491155,2,Medium,1
17.038697,4.158355,3,Medium,1
14.454418,106.064586,3,Medium,1
12.938301,94.914009,4,Low,1
13.422497,39.042791,2,High,1
19.2968,148.4679,2,Low,1
16.349155,55.730076,2,Medium,1
10.867489,35.538733,3,Low,1
9.669033,195.507864,2,Low,1
6.178096,21.765164,2,Low,1
18.992941,87.961784,3,High,1
15.646752,14.485582,3,Medium,0
16.034564,7.156861,4,Medium,1
14.993055,42.982603,3,Low,1
16.896515,55.990033,3,High,1
16.736565,16.166516,3,Medium,0
16.173417,80.922449,6,Low,0
17.583644,43.766537,5,Low,1
18.366132,2.56509,3,High,1
11.260329,10.240094,5,Low,1
12.242143,36.268361,2,Low,0
15.13697,8.161652,2,Low,1
14.69076,120.452616,3,Low,1
12.740959,46.454911,4,Low,0
12.194321,13.681338,6,Low,0
12.62059,2.66441,3,Low,0
13.551472,30.480192,1,Low,0
16.216741,1.890348,3,High,0
18.038763,23.116053,2,Low,0
12.903177,5.358969,6,High,1
7.301078,62.199334,5,High,0
13.149512,16.679441,0,High,1
16.38059,1.414025,5,Low,1
11.594737,74.539172,2,Low,1
19.172115,39.539521,2,High,1
18.735702,4.296116,2,Medium,1
9.921045,176.854046,2,Low,1
15.908972,9.549649,3,High,1
12.965739,69.214294,2,Low,1
15.083357,2.181063,2,Medium,1
17.842029,60.953234,3,High,1
13.303239,27.375581,2,High,1
15.686411,45.213641,5,Medium,1
16.33039,5.674874,2,High,1
14.590563,101.566434,4,Low,1
13.654478,75.24138,2,Medium,1
15.608586,117.36464,3,Medium,0
16.589518,64.994429,3,Medium,1
18.086977,46.950924,2,Medium,1
19.317564,80.880926,3,Medium,1
11.98892,285.591918,1,High,1
13.55713,30.771258,7,Low,1
18.069841,94.593869,5,Medium,1
16.017586,3.027353,3,Medium,0
19.063428,34.590582,4,High,1
18.494857,32.345976,5,High,1
13.790199,22.323173,2,High,1
10.925094,26.695667,3,Low,0
16.510471,50.357487,2,Low,1
15.299997,1.744723,4,Low,1
17.294289,18.17213,4,Low,1
9.769756,39.852558,2,Low,1
19.570162,3.117625,3,Low,0
15.146376,20.190791,3,Low,1
16.710685,16.230147,3,Low,1
17.721724,1.358436,0,Low,0
18.89605,56.405162,1,Low,1
9.961987,19.348867,1,Medium,1
15.955087,17.475543,4,Low,0
16.143664,60.030604,1,Low,1
8.538592,11.428555,4,Low,1
14.834709,2.56033,3,Low,0
20.844579,61.519879,1,Medium,1
15.957942,26.119199,2,Low,1
11.092617,151.227029,4,Low,1
21.884981,42.697769,2,Medium,0
13.001776,150.357789,1,Medium,1
20.083875,5.852405,4,Medium,0
15.496256,48.392297,4,Low,1
13.469142,13.397767,4,Medium,1
18.867183,55.415003,5,Medium,1
16.417555,48.377074,0,Low,0
13.352557,65.51437,2,High,1
19.552371,11.069488,4,Low,1
12.032279,25.429073,1,Low,1
17.900056,16.777461,5,Medium,1
11.151411,33.60765,5,High,1
10.513284,3.668554,3,Low,0
15.684131,9.04014,2,High,0
14.212979,13.416353,4,Low,0
18.388822,3.283462,2,Low,1
13.410458,15.411986,1,Low,0
13.926677,44.662697,3,Low,0
15.795136,23.498699,3,Medium,1
15.813874,58.898525,9,Medium,0
13.542363,17.707711,3,Medium,0
16.555729,32.709355,2,High,1
11.128729,8.730081,3,Low,0
17.197594,8.802262,4,Low,0
17.643909,82.925339,7,Low,1
12.576686,86.773488,1,High,0
15.895546,114.978491,3,Medium,1
19.018027,0.660951,5,Medium,1
15.485412,26.087248,4,High,1
16.075284,61.032494,4,Low,0
12.49543,52.649534,1,High,1
13.859366,76.685953,4,Low,0
17.556964,26.801374,1,Medium,0
23.097947,54.404615,3,High,1
8.77101,170.508475,2,Low,1
17.685637,20.02051,6,Medium,1
14.086074,53.058876,2,Low,0
19.87149,24.921297,4,Low,1
13.984376,26.434016,5,Medium,1
16.801861,12.779481,7,Medium,1
11.935541,73.75066,1,Medium,1
7.533056,65.333709,6,Low,0
16.374005,38.824624,4,High,1
13.858659,130.717968,0,Low,0
14.210219,29.854771,4,High,1
13.87713,21.611294,4,High,1
10.35432,64.225639,1,Low,0
14.882593,40.637081,1,Medium,0
10.691037,20.249292,2,Low,0
16.185692,120.030845,4,High,0
14.471636,62.437548,3,High,0
15.663024,124.853005,2,Low,0
17.51635,147.274208,2,High,1
14.755921,148.451609,5,Low,1
15.698184,108.063822,1,Low,0
17.876497,128.262832,3,Medium,0
14.345556,98.986149,4,Low,0
11.621826,97.484422,5,Low,1
9.806353,2.4199,6,High,1
10.467226,40.897789,3,Medium,1
14.339693,65.875445,1,Medium,0
14.953624,54.403565,6,Low,0
11.901406,120.186933,6,Low,0
18.117731,3.446117,4,Low,0
11.223056,20.239808,3,High,0
15.438481,1.297986,3,Low,1
17.242082,28.876533,1,Low,1
18.06314,54.510163,4,Low,0
15.048998,31.120829,3,Low,1
18.863697,151.833801,4,Low,0
16.668609,141.286138,2,Medium,1
13.028788,285.494935,4,High,1
8.484166,59.579107,1,Medium,0
17.515167,35.629205,2,High,0
11.564358,71.534143,3,Low,1
21.085929,44.168192,1,High,1
11.932878,27.072875,7,Low,0
16.217046,45.0094,3,Low,1
14.958651,20.405154,2,Medium,0
11.457477,46.692047,5,Medium,1
20.871253,32.047512,2,High,0
12.111327,100.038715,3,Medium,0
13.021935,11.493926,3,Medium,1
13.565056,31.709388,4,Medium,0
21.22099,4.4096,2,Medium,1
15.961261,37.440777,4,Low,0
16.033567,134.891287,8,Low,0
18.052226,82.009783,1,Low,1
16.804867,26.816113,2,Low,0
4.632368,87.470727,3,High,1
15.914577,23.554309,1,High,0
16.333598,301.683005,3,Low,1
13.912238,236.316166,2,Low,1
17.666966,15.713398,5,High,1
19.152486,105.870838,2,Low,1
14.262726,1.133895,4,Low,0
14.74493,7.320367,4,Low,1
13.766786,21.856271,5,Medium,1
17.003644,3.057452,6,High,1
10.084355,31.051996,5,Low,0
15.745221,144.176203,4,Low,1
15.80567,28.06765,0,High,0
9.799807,8.709989,0,Low,0
13.984311,181.796537,3,Low,1
14.685835,12.853579,4,Low,0
16.740978,46.2739,5,High,1
13.33381,1.303607,4,Medium,1
16.476658,78.638547,2,Low,0
19.877957,5.163139,0,Low,0
17.855984,10.510684,4,Low,0
19.238382,15.686784,0,Low,0
13.573855,214.328574,2,Medium,1
15.838575,70.105069,3,Medium,0
19.813643,13.252287,6,Low,1
15.416556,38.6596,3,Low,1
13.438911,51.054969,4,Medium,0
12.521207,105.660286,3,Low,1
13.151445,114.303278,2,High,0
15.6873,38.065275,3,Low,1
19.657261,3.965934,2,Low,1
16.773721,254.751153,4,Low,1
14.689917,27.98652,3,Low,1
13.739676,41.797356,2,Low,1
13.752177,47.515363,5,Low,0
15.813642,53.337564,5,Low,1
14.240166,40.220837,1,Medium,0
12.434332,40.145238,6,High,1
11.968018,47.566222,2,Low,1
13.669457,5.788516,1,Medium,0
17.031405,243.199927,1,Low,1
21.140601,1.382234,4,High,1
22.007537,43.298931,4,Low,0
10.116102,27.004627,2,Medium,0
13.481942,40.566169,3,Low,0
19.20386,62.096731,2,Medium,0
11.711985,62.39307,4,Low,1
13.372944,68.298309,4,Low,0
12.512073,93.760133,6,High,0
14.431192,32.095057,4,Low,1
18.054662,3.944431,5,High,0
15.659586,8.006652,6,Low,0
15.578781,93.741055,4,Low,0
18.402051,39.640142,5,Low,1
14.293336,35.36286,3,Medium,1
17.598428,325.45471,0,Low,1
15.892637,22.837062,0,High,1
12.42139,17.671611,1,Low,1
17.557133,20.764941,6,Low,0
17.457466,22.459165,4,Low,0
14.779118,2.50617,2,Medium,0
